log_id,user,action,device,location,anomaly_score,timestamp
2956,user_4,VPN Access,Windows,UK,0.04,2024-01-03 01:15:00
2957,user_55,Data Exfiltration,iOS,India,0.67,2024-01-03 01:16:00
2958,user_95,File Access,Mac,UK,0.36,2024-01-03 01:17:00
2959,user_27,Data Exfiltration,iOS,China,0.38,2024-01-03 01:18:00
2960,user_47,Login,Android,China,0.39,2024-01-03 01:19:00
2961,user_35,File Access,Linux,India,0.72,2024-01-03 01:20:00
2962,user_52,VPN Access,Android,Russia,0.74,2024-01-03 01:21:00
2963,user_60,Failed Login,Android,China,0.63,2024-01-03 01:22:00
2964,user_6,Data Exfiltration,Linux,USA,0.52,2024-01-03 01:23:00
2965,user_96,VPN Access,iOS,India,0.57,2024-01-03 01:24:00
2966,user_21,File Access,iOS,India,0.05,2024-01-03 01:25:00
2967,user_75,Data Exfiltration,Windows,USA,0.88,2024-01-03 01:26:00
2968,user_94,File Access,Mac,USA,0.46,2024-01-03 01:27:00
2969,user_98,Data Exfiltration,iOS,UK,0.45,2024-01-03 01:28:00
2970,user_1,Privilege Escalation,iOS,USA,0.53,2024-01-03 01:29:00
2971,user_17,Data Exfiltration,Mac,Germany,0.08,2024-01-03 01:30:00
2972,user_27,Suspicious Command,Linux,UK,0.24,2024-01-03 01:31:00
2973,user_28,File Access,Mac,India,0.47,2024-01-03 01:32:00
2974,user_59,Privilege Escalation,Windows,Germany,0.91,2024-01-03 01:33:00
2975,user_76,VPN Access,Linux,Germany,0.94,2024-01-03 01:34:00
2976,user_17,Data Exfiltration,Linux,China,0.11,2024-01-03 01:35:00
2977,user_38,VPN Access,Android,Russia,0.71,2024-01-03 01:36:00
2978,user_88,Failed Login,Windows,India,0.76,2024-01-03 01:37:00
2979,user_39,Suspicious Command,Mac,UK,0.14,2024-01-03 01:38:00
2980,user_41,File Access,iOS,UK,0.21,2024-01-03 01:39:00
2981,user_80,Failed Login,Android,USA,0.73,2024-01-03 01:40:00
2982,user_67,File Access,Android,Russia,0.26,2024-01-03 01:41:00
2983,user_57,Suspicious Command,Android,Germany,0.34,2024-01-03 01:42:00
2984,user_57,Login,iOS,UK,0.04,2024-01-03 01:43:00
2985,user_8,Privilege Escalation,iOS,UK,0.37,2024-01-03 01:44:00
2986,user_90,Login,Windows,India,0.02,2024-01-03 01:45:00
2987,user_89,Login,iOS,India,0.44,2024-01-03 01:46:00
2988,user_70,VPN Access,Linux,Germany,0.73,2024-01-03 01:47:00
2989,user_23,File Access,Mac,Germany,0.5,2024-01-03 01:48:00
2990,user_16,Failed Login,Android,India,0.11,2024-01-03 01:49:00
2991,user_56,Suspicious Command,Linux,UK,0.94,2024-01-03 01:50:00
2992,user_9,Login,Windows,UK,0.76,2024-01-03 01:51:00
2993,user_94,Privilege Escalation,Android,Russia,0.41,2024-01-03 01:52:00
2994,user_70,Failed Login,Mac,Russia,0.44,2024-01-03 01:53:00
2995,user_32,VPN Access,iOS,UK,0.47,2024-01-03 01:54:00
2996,user_17,Login,Mac,UK,0.88,2024-01-03 01:55:00
2997,user_100,Suspicious Command,Mac,China,0.32,2024-01-03 01:56:00
2998,user_21,Data Exfiltration,Windows,China,0.42,2024-01-03 01:57:00
2999,user_76,File Access,Windows,UK,0.06,2024-01-03 01:58:00
3000,user_65,File Access,Linux,Germany,0.44,2024-01-03 01:59:00
3001,user_27,File Access,Linux,India,0.48,2024-01-03 02:00:00
3002,user_20,Failed Login,Linux,China,0.75,2024-01-03 02:01:00
3003,user_100,Failed Login,Windows,India,0.93,2024-01-03 02:02:00
3004,user_96,Login,Windows,Russia,0.5,2024-01-03 02:03:00
3005,user_73,File Access,iOS,USA,0.82,2024-01-03 02:04:00
3006,user_19,Privilege Escalation,iOS,USA,0.23,2024-01-03 02:05:00
3007,user_79,VPN Access,Windows,USA,0.76,2024-01-03 02:06:00
3008,user_81,Failed Login,Linux,Russia,0.64,2024-01-03 02:07:00
3009,user_80,Failed Login,Windows,Russia,0.47,2024-01-03 02:08:00
3010,user_70,Privilege Escalation,Mac,China,0.01,2024-01-03 02:09:00
3011,user_68,VPN Access,Linux,India,0.38,2024-01-03 02:10:00
3012,user_79,VPN Access,Mac,Russia,0.03,2024-01-03 02:11:00
3013,user_86,Failed Login,Linux,Russia,0.36,2024-01-03 02:12:00
3014,user_5,Privilege Escalation,Windows,China,0.5,2024-01-03 02:13:00
3015,user_31,VPN Access,Linux,USA,0.78,2024-01-03 02:14:00
3016,user_71,File Access,Mac,UK,0.51,2024-01-03 02:15:00
3017,user_29,File Access,Linux,Russia,0.61,2024-01-03 02:16:00
3018,user_81,VPN Access,Mac,India,0.29,2024-01-03 02:17:00
3019,user_22,Login,Android,Germany,0.93,2024-01-03 02:18:00
3020,user_51,Login,Windows,USA,0.28,2024-01-03 02:19:00
3021,user_22,Suspicious Command,Android,Germany,0.48,2024-01-03 02:20:00
3022,user_97,VPN Access,Mac,UK,0.17,2024-01-03 02:21:00
3023,user_37,VPN Access,Linux,Russia,0.57,2024-01-03 02:22:00
3024,user_98,Failed Login,Linux,UK,0.31,2024-01-03 02:23:00
3025,user_87,Login,iOS,China,0.35,2024-01-03 02:24:00
3026,user_10,Privilege Escalation,Mac,China,0.31,2024-01-03 02:25:00
3027,user_21,Failed Login,Linux,UK,0.1,2024-01-03 02:26:00
3028,user_81,Data Exfiltration,Android,China,0.72,2024-01-03 02:27:00
3029,user_30,Suspicious Command,Windows,UK,0.78,2024-01-03 02:28:00
3030,user_42,Suspicious Command,Windows,UK,0.39,2024-01-03 02:29:00
3031,user_93,VPN Access,Windows,Russia,0.41,2024-01-03 02:30:00
3032,user_10,Privilege Escalation,Android,China,0.71,2024-01-03 02:31:00
3033,user_89,VPN Access,Linux,USA,0.52,2024-01-03 02:32:00
3034,user_46,Suspicious Command,Android,Germany,0.5,2024-01-03 02:33:00
3035,user_76,File Access,Linux,Russia,0.68,2024-01-03 02:34:00
3036,user_43,Failed Login,iOS,India,0.07,2024-01-03 02:35:00
3037,user_68,Login,Linux,Germany,0.84,2024-01-03 02:36:00
3038,user_46,Failed Login,Mac,China,0.25,2024-01-03 02:37:00
3039,user_60,File Access,Linux,Germany,0.1,2024-01-03 02:38:00
3040,user_48,File Access,Mac,Germany,0.49,2024-01-03 02:39:00
3041,user_54,Privilege Escalation,Linux,UK,0.63,2024-01-03 02:40:00
3042,user_21,Failed Login,Linux,India,0.76,2024-01-03 02:41:00
3043,user_60,Privilege Escalation,Mac,UK,0.96,2024-01-03 02:42:00
3044,user_94,Login,iOS,UK,0.58,2024-01-03 02:43:00
3045,user_48,Login,iOS,UK,0.16,2024-01-03 02:44:00
3046,user_96,Suspicious Command,Android,China,0.55,2024-01-03 02:45:00
3047,user_98,Failed Login,Android,Germany,0.1,2024-01-03 02:46:00
3048,user_27,Suspicious Command,Windows,China,0.46,2024-01-03 02:47:00
3049,user_48,Suspicious Command,Mac,Germany,0.24,2024-01-03 02:48:00
3050,user_19,Login,Linux,Russia,0.32,2024-01-03 02:49:00
3051,user_51,File Access,Mac,Germany,0.05,2024-01-03 02:50:00
3052,user_68,Data Exfiltration,Windows,Germany,0.39,2024-01-03 02:51:00
3053,user_37,Privilege Escalation,Android,UK,0.26,2024-01-03 02:52:00
3054,user_35,Suspicious Command,Linux,UK,0.21,2024-01-03 02:53:00
3055,user_38,File Access,Mac,China,0.3,2024-01-03 02:54:00
3056,user_43,VPN Access,Windows,China,0.07,2024-01-03 02:55:00
3057,user_70,VPN Access,Windows,India,0.99,2024-01-03 02:56:00
3058,user_54,Privilege Escalation,iOS,UK,0.43,2024-01-03 02:57:00
3059,user_4,Login,Windows,USA,0.77,2024-01-03 02:58:00
3060,user_69,VPN Access,Android,China,0.13,2024-01-03 02:59:00
3061,user_4,File Access,Android,UK,0.93,2024-01-03 03:00:00
3062,user_59,Suspicious Command,Mac,Russia,0.48,2024-01-03 03:01:00
3063,user_22,Failed Login,Linux,China,0.76,2024-01-03 03:02:00
3064,user_7,File Access,Android,India,0.08,2024-01-03 03:03:00
3065,user_43,Data Exfiltration,Mac,UK,0.4,2024-01-03 03:04:00
3066,user_70,VPN Access,Android,Russia,0.94,2024-01-03 03:05:00
3067,user_24,VPN Access,iOS,Germany,0.16,2024-01-03 03:06:00
3068,user_48,Suspicious Command,Mac,USA,0.08,2024-01-03 03:07:00
3069,user_99,Privilege Escalation,Linux,Germany,0.06,2024-01-03 03:08:00
3070,user_2,Failed Login,Android,India,0.05,2024-01-03 03:09:00
3071,user_100,Data Exfiltration,iOS,India,0.04,2024-01-03 03:10:00
3072,user_65,Privilege Escalation,Mac,China,0.41,2024-01-03 03:11:00
3073,user_19,Failed Login,Mac,Germany,0.41,2024-01-03 03:12:00
3074,user_26,Privilege Escalation,iOS,Russia,0.06,2024-01-03 03:13:00
3075,user_87,Suspicious Command,Linux,UK,0.52,2024-01-03 03:14:00
3076,user_40,Privilege Escalation,Windows,India,0.67,2024-01-03 03:15:00
3077,user_45,Failed Login,Mac,China,0.05,2024-01-03 03:16:00
3078,user_66,File Access,Linux,UK,0.0,2024-01-03 03:17:00
3079,user_61,Failed Login,Linux,India,0.32,2024-01-03 03:18:00
3080,user_14,Suspicious Command,Windows,USA,0.17,2024-01-03 03:19:00
3081,user_19,Data Exfiltration,Windows,USA,0.46,2024-01-03 03:20:00
3082,user_19,Data Exfiltration,Linux,Germany,0.53,2024-01-03 03:21:00
3083,user_18,File Access,Android,UK,0.97,2024-01-03 03:22:00
3084,user_12,VPN Access,iOS,Russia,0.86,2024-01-03 03:23:00
3085,user_58,File Access,Linux,China,0.05,2024-01-03 03:24:00
3086,user_13,Privilege Escalation,Mac,India,0.03,2024-01-03 03:25:00
3087,user_25,Privilege Escalation,Linux,Germany,0.96,2024-01-03 03:26:00
3088,user_31,Suspicious Command,Linux,China,0.39,2024-01-03 03:27:00
3089,user_28,Login,Mac,UK,0.78,2024-01-03 03:28:00
3090,user_21,Privilege Escalation,Mac,USA,0.36,2024-01-03 03:29:00
3091,user_90,Failed Login,Mac,Russia,0.65,2024-01-03 03:30:00
3092,user_19,File Access,Android,UK,0.16,2024-01-03 03:31:00
3093,user_50,Failed Login,Linux,USA,0.5,2024-01-03 03:32:00
3094,user_67,Privilege Escalation,Mac,Russia,0.03,2024-01-03 03:33:00
3095,user_42,Login,Android,Germany,0.07,2024-01-03 03:34:00
3096,user_75,Data Exfiltration,iOS,Germany,0.19,2024-01-03 03:35:00
3097,user_60,File Access,Mac,Germany,0.48,2024-01-03 03:36:00
3098,user_92,Login,iOS,China,0.5,2024-01-03 03:37:00
3099,user_38,Login,Android,India,0.69,2024-01-03 03:38:00
3100,user_99,Failed Login,iOS,USA,0.64,2024-01-03 03:39:00
3101,user_9,Privilege Escalation,Mac,Germany,0.72,2024-01-03 03:40:00
3102,user_91,Suspicious Command,iOS,India,0.31,2024-01-03 03:41:00
3103,user_54,Login,Mac,UK,0.66,2024-01-03 03:42:00
3104,user_67,Privilege Escalation,Linux,UK,0.38,2024-01-03 03:43:00
3105,user_32,Suspicious Command,Android,China,0.61,2024-01-03 03:44:00
3106,user_85,Privilege Escalation,Windows,Germany,0.03,2024-01-03 03:45:00
3107,user_16,Suspicious Command,Android,UK,0.06,2024-01-03 03:46:00
3108,user_39,Suspicious Command,Linux,India,0.15,2024-01-03 03:47:00
3109,user_88,Login,Linux,USA,0.9,2024-01-03 03:48:00
3110,user_5,Data Exfiltration,Mac,Russia,0.88,2024-01-03 03:49:00
3111,user_5,VPN Access,Mac,China,0.11,2024-01-03 03:50:00
3112,user_89,Suspicious Command,Windows,China,0.55,2024-01-03 03:51:00
3113,user_70,Suspicious Command,Windows,China,0.33,2024-01-03 03:52:00
3114,user_26,VPN Access,Mac,Germany,0.07,2024-01-03 03:53:00
3115,user_73,Privilege Escalation,Linux,Germany,0.39,2024-01-03 03:54:00
3116,user_53,Login,Windows,Germany,0.67,2024-01-03 03:55:00
3117,user_59,Privilege Escalation,Linux,Russia,0.67,2024-01-03 03:56:00
3118,user_75,Data Exfiltration,Mac,Germany,0.93,2024-01-03 03:57:00
3119,user_85,Data Exfiltration,Linux,UK,0.47,2024-01-03 03:58:00
3120,user_66,VPN Access,Mac,Russia,1.0,2024-01-03 03:59:00
3121,user_92,Failed Login,Windows,China,0.0,2024-01-03 04:00:00
3122,user_41,Login,Linux,UK,0.78,2024-01-03 04:01:00
3123,user_32,Data Exfiltration,Android,Russia,0.46,2024-01-03 04:02:00
3124,user_62,Data Exfiltration,Linux,Germany,0.17,2024-01-03 04:03:00
3125,user_75,Failed Login,Android,India,0.07,2024-01-03 04:04:00
3126,user_84,VPN Access,Mac,UK,0.81,2024-01-03 04:05:00
3127,user_57,VPN Access,Mac,Russia,0.09,2024-01-03 04:06:00
3128,user_49,Failed Login,iOS,China,0.84,2024-01-03 04:07:00
3129,user_90,Suspicious Command,Windows,China,0.94,2024-01-03 04:08:00
3130,user_56,Suspicious Command,Linux,USA,0.97,2024-01-03 04:09:00
3131,user_12,File Access,iOS,Russia,0.07,2024-01-03 04:10:00
3132,user_82,Suspicious Command,iOS,Russia,0.81,2024-01-03 04:11:00
3133,user_8,File Access,iOS,Russia,0.34,2024-01-03 04:12:00
3134,user_26,VPN Access,Linux,Germany,0.96,2024-01-03 04:13:00
3135,user_37,VPN Access,iOS,China,0.65,2024-01-03 04:14:00
3136,user_19,File Access,Windows,China,0.89,2024-01-03 04:15:00
3137,user_92,File Access,Linux,Germany,0.91,2024-01-03 04:16:00
3138,user_30,VPN Access,Android,UK,0.01,2024-01-03 04:17:00
3139,user_63,Suspicious Command,Linux,Russia,0.74,2024-01-03 04:18:00
3140,user_91,Privilege Escalation,Windows,China,0.34,2024-01-03 04:19:00
3141,user_30,Failed Login,Android,Russia,0.65,2024-01-03 04:20:00
3142,user_17,Login,iOS,China,0.46,2024-01-03 04:21:00
3143,user_88,Failed Login,Android,China,0.74,2024-01-03 04:22:00
3144,user_80,Suspicious Command,iOS,Germany,0.69,2024-01-03 04:23:00
3145,user_13,Suspicious Command,Mac,India,0.14,2024-01-03 04:24:00
3146,user_63,Login,iOS,USA,0.79,2024-01-03 04:25:00
3147,user_18,VPN Access,iOS,Germany,0.88,2024-01-03 04:26:00
3148,user_16,Suspicious Command,Windows,Germany,0.95,2024-01-03 04:27:00
3149,user_69,Data Exfiltration,iOS,Germany,0.25,2024-01-03 04:28:00
3150,user_33,VPN Access,Linux,China,0.58,2024-01-03 04:29:00
3151,user_19,Failed Login,Mac,UK,0.64,2024-01-03 04:30:00
3152,user_16,Login,Windows,Germany,0.61,2024-01-03 04:31:00
3153,user_91,Suspicious Command,Mac,USA,0.18,2024-01-03 04:32:00
3154,user_6,VPN Access,Windows,UK,0.74,2024-01-03 04:33:00
3155,user_18,VPN Access,Windows,India,0.02,2024-01-03 04:34:00
3156,user_27,Login,Linux,China,0.57,2024-01-03 04:35:00
3157,user_34,Data Exfiltration,Windows,Germany,0.27,2024-01-03 04:36:00
3158,user_86,Data Exfiltration,Windows,Germany,0.64,2024-01-03 04:37:00
3159,user_48,Data Exfiltration,iOS,UK,0.71,2024-01-03 04:38:00
3160,user_43,VPN Access,Mac,UK,0.25,2024-01-03 04:39:00
3161,user_88,Login,Windows,USA,0.51,2024-01-03 04:40:00
3162,user_2,VPN Access,Linux,UK,0.58,2024-01-03 04:41:00
3163,user_71,VPN Access,Linux,China,0.1,2024-01-03 04:42:00
3164,user_84,Failed Login,Windows,Germany,0.43,2024-01-03 04:43:00
3165,user_61,Failed Login,Mac,Russia,0.68,2024-01-03 04:44:00
3166,user_61,VPN Access,iOS,USA,0.32,2024-01-03 04:45:00
3167,user_28,Login,Mac,USA,0.52,2024-01-03 04:46:00
3168,user_74,Suspicious Command,Linux,Germany,0.24,2024-01-03 04:47:00
3169,user_83,File Access,Windows,China,0.66,2024-01-03 04:48:00
3170,user_45,Privilege Escalation,Mac,USA,0.2,2024-01-03 04:49:00
3171,user_92,Failed Login,Android,UK,0.76,2024-01-03 04:50:00
3172,user_69,Privilege Escalation,iOS,UK,0.28,2024-01-03 04:51:00
3173,user_95,Failed Login,Linux,USA,0.39,2024-01-03 04:52:00
3174,user_42,Suspicious Command,Windows,Russia,0.86,2024-01-03 04:53:00
3175,user_95,VPN Access,iOS,Germany,0.24,2024-01-03 04:54:00
3176,user_27,Data Exfiltration,Linux,China,0.05,2024-01-03 04:55:00
3177,user_3,Login,Linux,India,0.15,2024-01-03 04:56:00
3178,user_97,Data Exfiltration,Android,UK,0.44,2024-01-03 04:57:00
3179,user_41,Suspicious Command,Android,India,0.94,2024-01-03 04:58:00
3180,user_78,Login,Windows,China,0.02,2024-01-03 04:59:00
3181,user_23,Login,Windows,India,0.27,2024-01-03 05:00:00
3182,user_27,Data Exfiltration,Mac,India,0.07,2024-01-03 05:01:00
3183,user_29,Privilege Escalation,Linux,China,0.94,2024-01-03 05:02:00
3184,user_85,Login,Linux,USA,0.61,2024-01-03 05:03:00
3185,user_11,Data Exfiltration,iOS,India,0.45,2024-01-03 05:04:00
3186,user_70,Privilege Escalation,Linux,Germany,0.98,2024-01-03 05:05:00
3187,user_39,Privilege Escalation,iOS,UK,0.03,2024-01-03 05:06:00
3188,user_100,File Access,Linux,India,0.5,2024-01-03 05:07:00
3189,user_28,Login,iOS,Germany,0.11,2024-01-03 05:08:00
3190,user_37,Suspicious Command,Windows,Russia,0.38,2024-01-03 05:09:00
3191,user_86,Data Exfiltration,Windows,China,0.18,2024-01-03 05:10:00
3192,user_86,Suspicious Command,iOS,Germany,0.18,2024-01-03 05:11:00
3193,user_43,Login,Linux,Germany,0.59,2024-01-03 05:12:00
3194,user_62,VPN Access,Android,Russia,0.83,2024-01-03 05:13:00
3195,user_20,Privilege Escalation,Mac,USA,0.7,2024-01-03 05:14:00
3196,user_57,Failed Login,Windows,Russia,0.31,2024-01-03 05:15:00
3197,user_2,Login,Windows,USA,0.69,2024-01-03 05:16:00
3198,user_34,Suspicious Command,Linux,UK,0.41,2024-01-03 05:17:00
3199,user_26,Data Exfiltration,Linux,China,0.46,2024-01-03 05:18:00
3200,user_60,VPN Access,Mac,Russia,0.85,2024-01-03 05:19:00
3201,user_80,VPN Access,iOS,USA,0.87,2024-01-03 05:20:00
3202,user_4,Data Exfiltration,Windows,UK,0.32,2024-01-03 05:21:00
3203,user_39,Privilege Escalation,iOS,Germany,0.47,2024-01-03 05:22:00
3204,user_49,Suspicious Command,iOS,Germany,0.16,2024-01-03 05:23:00
3205,user_48,File Access,iOS,India,0.09,2024-01-03 05:24:00
3206,user_39,VPN Access,iOS,India,0.6,2024-01-03 05:25:00
3207,user_57,Login,Mac,Russia,0.75,2024-01-03 05:26:00
3208,user_63,Failed Login,Android,China,0.86,2024-01-03 05:27:00
3209,user_88,Suspicious Command,Android,India,0.03,2024-01-03 05:28:00
3210,user_36,VPN Access,iOS,Russia,0.05,2024-01-03 05:29:00
3211,user_1,Suspicious Command,iOS,Germany,0.58,2024-01-03 05:30:00
3212,user_48,Data Exfiltration,Android,UK,0.43,2024-01-03 05:31:00
3213,user_51,Failed Login,Android,China,0.12,2024-01-03 05:32:00
3214,user_100,Login,iOS,UK,0.87,2024-01-03 05:33:00
3215,user_29,Data Exfiltration,iOS,UK,0.78,2024-01-03 05:34:00
3216,user_45,VPN Access,Mac,Germany,0.03,2024-01-03 05:35:00
3217,user_8,Failed Login,Windows,Russia,0.2,2024-01-03 05:36:00
3218,user_63,Data Exfiltration,Windows,UK,0.75,2024-01-03 05:37:00
3219,user_82,Data Exfiltration,iOS,China,0.13,2024-01-03 05:38:00
3220,user_87,VPN Access,Windows,India,0.69,2024-01-03 05:39:00
3221,user_100,Data Exfiltration,iOS,Russia,0.33,2024-01-03 05:40:00
3222,user_66,File Access,Linux,USA,0.68,2024-01-03 05:41:00
3223,user_95,File Access,Windows,Germany,0.19,2024-01-03 05:42:00
3224,user_57,Login,iOS,UK,0.35,2024-01-03 05:43:00
3225,user_21,Data Exfiltration,Windows,China,0.07,2024-01-03 05:44:00
3226,user_8,VPN Access,Mac,UK,0.84,2024-01-03 05:45:00
3227,user_63,Suspicious Command,Mac,China,0.93,2024-01-03 05:46:00
3228,user_17,File Access,Mac,UK,0.04,2024-01-03 05:47:00
3229,user_99,Suspicious Command,Windows,USA,0.01,2024-01-03 05:48:00
3230,user_9,Suspicious Command,Mac,UK,0.38,2024-01-03 05:49:00
3231,user_75,Failed Login,Mac,Germany,0.16,2024-01-03 05:50:00
3232,user_65,Data Exfiltration,Linux,Germany,0.43,2024-01-03 05:51:00
3233,user_90,File Access,Windows,UK,0.77,2024-01-03 05:52:00
3234,user_14,Privilege Escalation,Linux,Germany,0.25,2024-01-03 05:53:00
3235,user_98,Suspicious Command,Linux,Russia,0.44,2024-01-03 05:54:00
3236,user_80,Login,iOS,Russia,0.26,2024-01-03 05:55:00
3237,user_24,Privilege Escalation,Android,Russia,0.51,2024-01-03 05:56:00
3238,user_67,Privilege Escalation,iOS,Germany,0.93,2024-01-03 05:57:00
3239,user_51,File Access,Android,USA,0.58,2024-01-03 05:58:00
3240,user_93,Privilege Escalation,Windows,India,0.42,2024-01-03 05:59:00
3241,user_43,VPN Access,Linux,Germany,0.03,2024-01-03 06:00:00
3242,user_90,Data Exfiltration,Android,USA,0.23,2024-01-03 06:01:00
3243,user_91,File Access,Mac,USA,0.95,2024-01-03 06:02:00
3244,user_84,Failed Login,Linux,Russia,0.69,2024-01-03 06:03:00
3245,user_69,Privilege Escalation,iOS,China,0.32,2024-01-03 06:04:00
3246,user_51,VPN Access,Mac,UK,0.22,2024-01-03 06:05:00
3247,user_46,VPN Access,Android,USA,0.4,2024-01-03 06:06:00
3248,user_64,Data Exfiltration,Android,Germany,0.34,2024-01-03 06:07:00
3249,user_51,Failed Login,Linux,Germany,0.68,2024-01-03 06:08:00
3250,user_36,VPN Access,Linux,USA,0.31,2024-01-03 06:09:00
3251,user_2,Suspicious Command,Android,USA,0.23,2024-01-03 06:10:00
3252,user_76,Privilege Escalation,Android,China,0.46,2024-01-03 06:11:00
3253,user_96,Data Exfiltration,Linux,USA,0.44,2024-01-03 06:12:00
3254,user_1,Privilege Escalation,Windows,China,0.55,2024-01-03 06:13:00
3255,user_66,Suspicious Command,Windows,India,0.31,2024-01-03 06:14:00
3256,user_76,Login,Linux,China,0.64,2024-01-03 06:15:00
3257,user_52,Login,iOS,UK,0.53,2024-01-03 06:16:00
3258,user_72,VPN Access,Android,Russia,0.43,2024-01-03 06:17:00
3259,user_83,File Access,iOS,Russia,0.58,2024-01-03 06:18:00
3260,user_54,Privilege Escalation,Mac,Germany,0.86,2024-01-03 06:19:00
3261,user_39,File Access,iOS,UK,0.58,2024-01-03 06:20:00
3262,user_38,Privilege Escalation,Linux,USA,0.41,2024-01-03 06:21:00
3263,user_90,Login,Linux,UK,0.02,2024-01-03 06:22:00
3264,user_31,VPN Access,Mac,UK,0.15,2024-01-03 06:23:00
3265,user_50,Privilege Escalation,Linux,USA,0.37,2024-01-03 06:24:00
3266,user_69,Login,iOS,China,0.95,2024-01-03 06:25:00
3267,user_92,Privilege Escalation,Android,China,0.9,2024-01-03 06:26:00
3268,user_99,Login,Windows,China,0.82,2024-01-03 06:27:00
3269,user_50,Failed Login,iOS,China,0.06,2024-01-03 06:28:00
3270,user_96,Login,Linux,Germany,0.78,2024-01-03 06:29:00
3271,user_32,VPN Access,Mac,India,0.26,2024-01-03 06:30:00
3272,user_94,VPN Access,Windows,Russia,0.02,2024-01-03 06:31:00
3273,user_5,Failed Login,Mac,China,0.32,2024-01-03 06:32:00
3274,user_83,File Access,iOS,USA,0.18,2024-01-03 06:33:00
3275,user_25,Privilege Escalation,Android,Russia,0.23,2024-01-03 06:34:00
3276,user_17,File Access,Mac,UK,0.3,2024-01-03 06:35:00
